FID,dbr,slope,aspect,dem,OBJECTID,ALARM_DATE.x,CONT_DATE.x,Shape_Leng.x,area,DeadBio,LivingBio,duration,fireduration,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Area,stn_1,stn_2,stn_3,month_temp,week_temp,dur_temp,month_precip,week_precip,month_humid,week_humid,dur_humid,month_sol,week_sol,wind_speed
5962,31,0.218088,260.8680115,2268.810059,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,11609.59961,249261,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5963,0,43.7260017,297.6459961,2092.51001,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,7749.390137,130648,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5964,55,18.0249996,166.3630066,2045.699951,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,20505.5,195545,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5965,13,7.5880098,164.4960022,2032.819946,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,21941.40039,269702,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5966,125,10.3879995,40.2261009,2231.979981,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,1274.75,83596,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5967,0,22.5597,345.5180054,2192.560059,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,46216.60156,641869,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5968,0,30.3230991,325.7529907,2146.98999,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,3044.090088,245872,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5969,4,13.4210997,139.3679962,2154.679932,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,7474.109863,224968,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5970,0,2.6479499,195.6009979,2099.330078,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,41394.39844,93608.79688,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5971,39,21.6604004,182.5670013,2169.870117,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,20505.5,195545,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5972,4,14.6568003,291.446991,2172.810059,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,0,332195,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5973,514,24.4113007,138.7669983,2068.669922,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,2567.25,189696,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5974,8,6.7556801,339.4830017,2270.229981,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,63091.19922,132092,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5975,0,40.2570992,297.2630005,2075.399902,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,99892.5,425623,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5976,0,20.8476009,242.3659973,2131.280029,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,16857.30078,457909,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5977,29,4.2200699,216.6929932,2125.110107,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,43263.5,260080,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5978,61,19.9792004,216.1309967,2115.659912,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,20505.5,195545,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5979,126,20.7357006,125.5999985,2111.590088,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,0,216051,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5980,37,7.9769902,155.8840027,2033.599976,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,39345,137344,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5981,0,13.3914003,294.855011,2070.560059,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,0,0,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5982,0,9.7003698,296.4710083,2281.139893,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,24229.30078,352138,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5983,45,1.58386,250.0939941,2268.939941,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,14810.7002,53495.60156,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5984,34,19.5070992,135.1600037,1970.060059,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,14740,164572,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5985,126,6.07022,14.3664999,2061.929932,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,11609.59961,249261,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5986,0,7.7158399,34.3610001,2313.719971,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,43889,151294,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5987,0,16.2222004,153.4160004,2176.790039,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,24844.09961,393889,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5988,20,15.4610004,157.3370056,2119.300049,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,15166.5,246268,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5989,60,10.0150995,155.4499969,2130.149902,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,20505.5,195545,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5990,0,14.4259996,125.2610016,2084.370117,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,0,463835,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5991,193,15.2021999,153.1670074,2134.370117,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,5262.839844,377818,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5992,320,19.9782009,159.6329956,2035.219971,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,0,112128,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5993,0,22.3679008,2.6552701,2236.73999,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,34887.69922,122545,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5994,0,6.8469701,63.1127014,2273.550049,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,0,0,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5995,19,6.8709698,175.7409973,2024.150024,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,12602.7998,91922.79688,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5996,0,24.9685993,330.8160095,2207.229981,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,14768.2002,60673.30078,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5997,0,12.1480999,162.1040039,1987.599976,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,20350.09961,271666,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5998,246,10.0523996,219.904007,2000.849976,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,4322.060059,193478,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
5999,51,18.2766991,0.338123,2052.659912,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,54512.30078,102920,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
6000,390,10.2390003,108.1080017,2122.449951,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,41002.30078,35754.30078,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
6001,123,6.9078698,336.3150024,2270.370117,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,31574.19922,340503,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
6002,10,23.2721004,291.6629944,2087.209961,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,59000.60156,415765,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
6003,4,16.1996994,129.3110046,2061.610107,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,26159.40039,206282,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
6004,44,24.530899,348.375,2110.479981,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,21548.09961,412433,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
6005,0,12.6907997,328.4719849,2078.01001,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,13266.90039,86307.60156,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
6006,0,8.8943501,78.0457993,2070.209961,20491,9/3/2017,9/12/2017,26407.1151,1747.869995,12005.90039,123577,9 days 00:00:00.000000000,777600s (~1.29 weeks),USF,STF,CREEK,2590,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1609,1747.869507,1,1,NA,7073376.856,Pinecrest 2                 ,Bald Mountain PAL           ,Double Dome                 ,68.87096774,74,66.44444444,0.06,0.03,44.25806452,31.125,56.44444444,549.6451613,510.5,3.377777778
